,client_id,activity,frequency,monetary,activity_score,monetary_score,frequency_score,AFM_score,segment
9408,712265508,11,3,8363,4,5,5,54,champions
9409,715051608,9,2,9183,3,5,3,33,need_attention
9410,757786608,9,2,16216,3,5,3,33,need_attention
9411,714303483,10,1,15039,4,5,1,14,at risk
9412,718728108,9,1,14887,3,5,1,13,at risk
9413,710019933,9,3,13720,3,5,5,53,potential_loyalists
9414,812453283,10,3,13692,4,5,5,54,champions
9415,717439983,9,3,8293,3,5,5,53,potential_loyalists
9416,714391683,9,2,8248,3,5,3,33,need_attention
9417,827901183,10,1,14593,4,5,1,14,at risk
9418,708841233,9,3,8193,3,5,5,53,potential_loyalists
9419,710663508,10,2,14763,4,5,3,34,loyal_customers
9420,716439258,11,1,13648,4,5,1,14,at risk
9421,719610708,11,3,14727,4,5,5,54,champions
9422,715026258,11,1,13503,4,5,1,14,at risk
9423,711706458,10,1,13311,4,5,1,14,at risk
9424,712180308,9,3,14755,3,5,5,53,potential_loyalists
9425,802622733,9,3,14802,3,5,5,53,potential_loyalists
9426,778832883,9,1,13769,3,5,1,13,at risk
9427,788671608,10,1,14393,4,5,1,14,at risk
9428,718023708,11,3,14625,4,5,5,54,champions
9429,718692258,9,1,14402,3,5,1,13,at risk
9430,718357458,9,0,15282,3,5,1,13,at risk
9431,714003483,9,1,15293,3,5,1,13,at risk
9432,713632983,9,2,7886,3,5,3,33,need_attention
9433,711008508,11,2,13751,4,5,3,34,loyal_customers
9434,815230458,11,3,14181,4,5,5,54,champions
9435,719612583,8,1,8127,3,5,1,13,at risk
9436,709514433,11,1,13209,4,5,1,14,at risk
9437,815826708,9,3,14437,3,5,5,53,potential_loyalists
9438,815520333,11,2,13513,4,5,3,34,loyal_customers
9439,718661958,11,3,13083,4,5,5,54,champions
9440,788980983,8,2,12192,3,5,3,33,need_attention
9441,721171008,9,1,15028,3,5,1,13,at risk
9442,714682233,8,1,14948,3,5,1,13,at risk
9443,720736608,10,1,14109,4,5,1,14,at risk
9444,718333983,10,3,9040,4,5,5,54,champions
9445,772207683,9,2,14459,3,5,3,33,need_attention
9446,714794133,9,1,14103,3,5,1,13,at risk
9447,756639708,11,2,15958,4,5,3,34,loyal_customers
9448,713686008,11,1,13041,4,5,1,14,at risk
9449,713475633,9,3,14204,3,5,5,53,potential_loyalists
9450,717518733,9,3,7106,3,5,5,53,potential_loyalists
9451,712532058,11,2,15508,4,5,3,34,loyal_customers
9452,789666333,9,2,15581,3,5,3,33,need_attention
9453,711422358,10,2,14955,4,5,3,34,loyal_customers
9454,708510858,9,2,15478,3,5,3,33,need_attention
9455,767023308,10,2,12847,4,5,3,34,loyal_customers
9456,789289383,10,3,14626,4,5,5,54,champions
9457,708805908,11,3,9299,4,5,5,54,champions
9458,710155158,11,2,10201,4,5,3,34,loyal_customers
9459,713330133,9,2,13299,3,5,3,33,need_attention
9460,714403983,10,1,13545,4,5,1,14,at risk
9461,720353808,10,3,9177,4,5,5,54,champions
9462,710362233,10,3,13853,4,5,5,54,champions
9463,771484908,9,3,14969,3,5,5,53,potential_loyalists
9464,717047583,9,2,8912,3,5,3,33,need_attention
9465,715694433,9,3,13958,3,5,5,53,potential_loyalists
9466,793456983,10,3,13746,4,5,5,54,champions
9467,715742658,9,2,12489,3,5,3,33,need_attention
9468,715518783,9,1,13980,3,5,1,13,at risk
9469,779514558,11,1,13730,4,5,1,14,at risk
9470,720017958,11,2,14224,4,5,3,34,loyal_customers
9471,712895733,9,2,8659,3,5,3,33,need_attention
9472,719039283,10,3,14080,4,5,5,54,champions
9473,719629308,10,3,8472,4,5,5,54,champions
9474,754443033,9,3,9045,3,5,5,53,potential_loyalists
9475,716159958,11,2,14238,4,5,3,34,loyal_customers
9476,712195383,10,3,14932,4,5,5,54,champions
9477,822885033,11,3,14731,4,5,5,54,champions
9478,716543433,10,2,15195,4,5,3,34,loyal_customers
9479,717403158,10,2,14218,4,5,3,34,loyal_customers
9480,826065258,10,2,16033,4,5,3,34,loyal_customers
9481,709397508,9,1,15738,3,5,1,13,at risk
9482,720748608,10,2,7672,4,5,3,34,loyal_customers
9483,709823733,9,3,7507,3,5,5,53,potential_loyalists
9484,713542908,10,3,15645,4,5,5,54,champions
9485,720512433,8,3,7625,3,5,5,53,potential_loyalists
9486,713671158,9,1,15754,3,5,1,13,at risk
9487,802449933,9,1,14912,3,5,1,13,at risk
9488,716723658,9,1,13625,3,5,1,13,at risk
9489,710451708,11,2,14926,4,5,3,34,loyal_customers
9490,809540733,11,1,14327,4,5,1,14,at risk
9491,716372358,10,1,14133,4,5,1,14,at risk
9492,710162133,9,6,9134,3,5,5,53,potential_loyalists
9493,710878308,10,3,7297,4,5,5,54,champions
9494,710262408,10,1,13971,4,5,1,14,at risk
9495,713975433,9,0,14783,3,5,1,13,at risk
9496,771244383,10,1,14289,4,5,1,14,at risk
9497,710405808,9,2,14618,3,5,3,33,need_attention
9498,715542783,9,2,13234,3,5,3,33,need_attention
9499,815840283,6,3,16059,1,5,5,51,regular customers
9500,788908308,9,2,14227,3,5,3,33,need_attention
9501,789394833,10,2,13270,4,5,3,34,loyal_customers
9502,712609533,10,1,13432,4,5,1,14,at risk
9503,710237283,11,1,14211,4,5,1,14,at risk
9504,770766633,9,3,14054,3,5,5,53,potential_loyalists
9505,823837158,9,1,15367,3,5,1,13,at risk
9506,712123008,9,1,14532,3,5,1,13,at risk
9507,711727083,11,3,14341,4,5,5,54,champions
9508,720033033,10,3,13545,4,5,5,54,champions
9509,787723758,11,2,14235,4,5,3,34,loyal_customers
9510,770926158,10,2,13820,4,5,3,34,loyal_customers
9511,711360783,10,2,15451,4,5,3,34,loyal_customers
9512,708285108,11,2,13505,4,5,3,34,loyal_customers
9513,713390433,9,2,6782,3,5,3,33,need_attention
9514,718096608,10,3,13836,4,5,5,54,champions
9515,719094333,10,1,13159,4,5,1,14,at risk
9516,813764283,11,2,15657,4,5,3,34,loyal_customers
9517,713398158,10,2,15005,4,5,3,34,loyal_customers
9518,711227883,9,3,15824,3,5,5,53,potential_loyalists
9519,810040908,9,1,16220,3,5,1,13,at risk
9520,772640808,10,2,14730,4,5,3,34,loyal_customers
9521,784907658,11,2,14463,4,5,3,34,loyal_customers
9522,794692158,10,1,15367,4,5,1,14,at risk
9523,718383183,11,1,14397,4,5,1,14,at risk
9524,721156758,10,1,13360,4,5,1,14,at risk
9525,811793433,11,2,15071,4,5,3,34,loyal_customers
9526,712010358,9,2,7567,3,5,3,33,need_attention
9527,719420058,10,1,16605,4,5,1,14,at risk
9528,809459733,11,2,13339,4,5,3,34,loyal_customers
9529,798783858,11,1,13082,4,5,1,14,at risk
9530,711432258,8,2,7914,3,5,3,33,need_attention
9531,721294533,11,1,15143,4,5,1,14,at risk
9532,718425333,11,3,14450,4,5,5,54,champions
9533,714294183,9,3,5385,3,5,5,53,potential_loyalists
9534,714637908,10,1,15445,4,5,1,14,at risk
9535,712341933,9,2,13578,3,5,3,33,need_attention
9536,708332808,10,2,14381,4,5,3,34,loyal_customers
9537,708354858,8,2,8192,3,5,3,33,need_attention
9538,766649283,10,3,13432,4,5,5,54,champions
9539,817951083,9,3,14678,3,5,5,53,potential_loyalists
9540,708301683,10,3,8038,4,5,5,54,champions
9541,713655108,9,1,14220,3,5,1,13,at risk
9542,714560358,10,1,13803,4,5,1,14,at risk
9543,712113558,9,3,6549,3,5,5,53,potential_loyalists
9544,710603958,11,3,14198,4,5,5,54,champions
9545,720597108,9,1,8325,3,5,1,13,at risk
9546,713810658,10,3,13152,4,5,5,54,champions
9547,721519908,10,1,13306,4,5,1,14,at risk
9548,712025958,10,3,14672,4,5,5,54,champions
9549,794740458,10,3,14023,4,5,5,54,champions
9550,709814883,9,1,15513,3,5,1,13,at risk
9551,719767683,9,3,8526,3,5,5,53,potential_loyalists
9552,715321008,9,3,7866,3,5,5,53,potential_loyalists
9553,710106933,9,3,14667,3,5,5,53,potential_loyalists
9554,716655858,9,2,14036,3,5,3,33,need_attention
9555,778260108,10,2,14351,4,5,3,34,loyal_customers
9556,713986908,9,2,16541,3,5,3,33,need_attention
9557,780042633,10,2,7432,4,5,3,34,loyal_customers
9558,713269533,9,1,8847,3,5,1,13,at risk
9559,713868033,10,2,16373,4,5,3,34,loyal_customers
9560,708103608,7,1,15798,2,5,1,12,hibernating
9561,789684258,9,3,7842,3,5,5,53,potential_loyalists
9562,779067408,9,1,14280,3,5,1,13,at risk
9563,712231308,11,3,13849,4,5,5,54,champions
9564,761079783,9,6,7720,3,5,5,53,potential_loyalists
9565,787518258,9,3,9192,3,5,5,53,potential_loyalists
9566,717631908,9,1,8454,3,5,1,13,at risk
9567,769396158,10,3,5107,4,5,5,54,champions
9568,713462508,11,1,13289,4,5,1,14,at risk
9569,716717733,7,4,8918,2,5,5,52,potential_loyalists
9570,709383933,11,3,8102,4,5,5,54,champions
9571,717283008,11,2,15225,4,5,3,34,loyal_customers
9572,793449333,9,2,15190,3,5,3,33,need_attention
9573,710873583,9,2,14215,3,5,3,33,need_attention
9574,718486608,10,2,13930,4,5,3,34,loyal_customers
9575,716748483,10,3,16208,4,5,5,54,champions
9576,715113933,9,2,8165,3,5,3,33,need_attention
9577,711160233,9,1,14551,3,5,1,13,at risk
9578,715714458,9,3,8753,3,5,5,53,potential_loyalists
9579,709615458,11,3,15034,4,5,5,54,champions
9580,719955558,10,3,14436,4,5,5,54,champions
9581,713072358,11,3,12878,4,5,5,54,champions
9582,721402233,9,1,15615,3,5,1,13,at risk
9583,713691633,11,1,15514,4,5,1,14,at risk
9584,708866133,11,2,14545,4,5,3,34,loyal_customers
9585,757256358,9,3,15710,3,5,5,53,potential_loyalists
9586,784868958,10,1,13939,4,5,1,14,at risk
9587,710845308,10,1,14892,4,5,1,14,at risk
9588,719368533,9,3,15785,3,5,5,53,potential_loyalists
9589,718337733,11,1,14994,4,5,1,14,at risk
9590,715132758,10,3,15281,4,5,5,54,champions
9591,712556433,10,3,15497,4,5,5,54,champions
9592,718947558,9,1,15574,3,5,1,13,at risk
9593,710303208,11,1,15215,4,5,1,14,at risk
9594,804158583,10,3,16493,4,5,5,54,champions
9595,711720408,9,3,15211,3,5,5,53,potential_loyalists
9596,715808808,6,1,13614,1,5,1,11,hibernating
9597,715076358,9,3,8463,3,5,5,53,potential_loyalists
9598,718343058,10,3,14161,4,5,5,54,champions
9599,769667583,9,2,8202,3,5,3,33,need_attention
9600,709013208,10,1,16101,4,5,1,14,at risk
9601,716004258,11,3,17634,4,5,5,54,champions
9602,715645908,10,6,8480,4,5,5,54,champions
9603,717724233,11,3,16732,4,5,5,54,champions
9604,719850933,9,3,13345,3,5,5,53,potential_loyalists
9605,790131033,6,3,14230,1,5,5,51,regular customers
9606,721211433,10,2,13784,4,5,3,34,loyal_customers
9607,721290708,9,2,15554,3,5,3,33,need_attention
9608,712107783,10,2,16132,4,5,3,34,loyal_customers
9609,818960133,9,0,13120,3,5,1,13,at risk
9610,713560758,10,3,13392,4,5,5,54,champions
9611,718579833,10,1,13674,4,5,1,14,at risk
9612,778643733,10,1,9140,4,5,1,14,at risk
9613,770977833,10,3,16500,4,5,5,54,champions
9614,708721533,11,2,13113,4,5,3,34,loyal_customers
9615,772300383,11,3,13420,4,5,5,54,champions
9616,751155783,11,3,15005,4,5,5,54,champions
9617,768457008,9,1,13355,3,5,1,13,at risk
9618,794494308,8,3,13781,3,5,5,53,potential_loyalists
9619,710980383,10,3,6361,4,5,5,54,champions
9620,716663808,9,1,15443,3,5,1,13,at risk
9621,712912233,8,1,14222,3,5,1,13,at risk
9622,717992433,11,2,14666,4,5,3,34,loyal_customers
9623,709971708,9,2,9404,3,5,3,33,need_attention
9624,715600533,9,3,13722,3,5,5,53,potential_loyalists
9625,710153583,11,3,9242,4,5,5,54,champions
9626,794132808,9,3,14585,3,5,5,53,potential_loyalists
9627,720565458,9,3,6205,3,5,5,53,potential_loyalists
9628,715496058,9,3,7832,3,5,5,53,potential_loyalists
9629,709015833,9,2,12920,3,5,3,33,need_attention
9630,718612758,11,2,15552,4,5,3,34,loyal_customers
9631,712438308,11,2,16730,4,5,3,34,loyal_customers
9632,716238483,10,3,9138,4,5,5,54,champions
9633,718297683,12,3,7597,5,5,5,55,champions
9634,712206033,11,2,16089,4,5,3,34,loyal_customers
9635,710904708,11,1,15048,4,5,1,14,at risk
9636,711190233,10,1,13804,4,5,1,14,at risk
9637,710535708,9,1,14256,3,5,1,13,at risk
9638,794573883,9,1,15305,3,5,1,13,at risk
9639,719118708,10,2,9202,4,5,3,34,loyal_customers
9640,790201158,10,3,13609,4,5,5,54,champions
9641,779333883,9,3,8078,3,5,5,53,potential_loyalists
9642,719805183,9,2,15352,3,5,3,33,need_attention
9643,721220583,11,3,17390,4,5,5,54,champions
9644,779685558,8,1,15290,3,5,1,13,at risk
9645,713965683,11,2,17258,4,5,3,34,loyal_customers
9646,710667708,9,2,14018,3,5,3,33,need_attention
9647,718979733,9,2,16258,3,5,3,33,need_attention
9648,712104333,10,3,14401,4,5,5,54,champions
9649,793560033,10,3,16369,4,5,5,54,champions
9650,779920533,9,2,15199,3,5,3,33,need_attention
9651,717480783,11,2,15152,4,5,3,34,loyal_customers
9652,709066983,10,2,15214,4,5,3,34,loyal_customers
9653,718528008,9,1,14432,3,5,1,13,at risk
9654,712390683,9,1,15573,3,5,1,13,at risk
9655,826245858,8,6,7661,3,5,5,53,potential_loyalists
9656,712966458,10,3,14807,4,5,5,54,champions
9657,709467183,9,2,15162,3,5,3,33,need_attention
9658,710529708,9,1,15140,3,5,1,13,at risk
9659,789817833,9,2,6793,3,5,3,33,need_attention
9660,712363158,10,1,14732,4,5,1,14,at risk
9661,717060858,10,3,8123,4,5,5,54,champions
9662,718060983,9,2,14037,3,5,3,33,need_attention
9663,711600033,11,0,14364,4,5,1,14,at risk
9664,709910733,9,2,13174,3,5,3,33,need_attention
9665,757291008,9,2,8964,3,5,3,33,need_attention
9666,819376683,9,3,15130,3,5,5,53,potential_loyalists
9667,720458883,10,1,14524,4,5,1,14,at risk
9668,708963258,9,2,8534,3,5,3,33,need_attention
9669,711746133,9,2,9220,3,5,3,33,need_attention
9670,715249533,10,2,13992,4,5,3,34,loyal_customers
9671,708522033,10,1,15060,4,5,1,14,at risk
9672,708496833,8,5,8970,3,5,5,53,potential_loyalists
9673,717464958,10,1,14475,4,5,1,14,at risk
9674,751166508,11,1,14287,4,5,1,14,at risk
9675,795218883,9,3,15312,3,5,5,53,potential_loyalists
9676,710856558,9,1,13989,3,5,1,13,at risk
9677,721107258,10,2,14192,4,5,3,34,loyal_customers
9678,716457783,11,3,14378,4,5,5,54,champions
9679,710810883,11,3,14576,4,5,5,54,champions
9680,710895708,9,2,7712,3,5,3,33,need_attention
9681,789200208,9,3,13583,3,5,5,53,potential_loyalists
9682,718578708,9,1,14212,3,5,1,13,at risk
9683,719859033,10,2,6439,4,5,3,34,loyal_customers
9684,713036208,10,2,15751,4,5,3,34,loyal_customers
9685,771769383,9,2,14792,3,5,3,33,need_attention
9686,718316058,9,1,14826,3,5,1,13,at risk
9687,710155983,9,4,8585,3,5,5,53,potential_loyalists
9688,779571708,10,3,7993,4,5,5,54,champions
9689,718042383,9,3,15108,3,5,5,53,potential_loyalists
9690,710244108,11,3,13967,4,5,5,54,champions
9691,806649333,9,2,13977,3,5,3,33,need_attention
9692,789280683,10,3,13956,4,5,5,54,champions
9693,713318733,10,3,8376,4,5,5,54,champions
9694,709611183,9,3,8241,3,5,5,53,potential_loyalists
9695,712441308,10,3,9865,4,5,5,54,champions
9696,709315383,9,1,13575,3,5,1,13,at risk
9697,710141208,9,1,13300,3,5,1,13,at risk
9698,711684408,9,1,8527,3,5,1,13,at risk
9699,758331483,10,2,15347,4,5,3,34,loyal_customers
9700,715825458,9,2,6564,3,5,3,33,need_attention
9701,708248358,11,3,14863,4,5,5,54,champions
9702,779808333,11,2,15530,4,5,3,34,loyal_customers
9703,715989108,9,3,12841,3,5,5,53,potential_loyalists
9704,714912408,11,1,14917,4,5,1,14,at risk
9705,827683383,10,1,16027,4,5,1,14,at risk
9706,719595708,11,1,15212,4,5,1,14,at risk
9707,711566208,10,2,14111,4,5,3,34,loyal_customers
9708,711161133,9,3,9338,3,5,5,53,potential_loyalists
9709,715052583,9,1,14375,3,5,1,13,at risk
9710,714586458,9,1,16377,3,5,1,13,at risk
9711,711523533,9,1,14781,3,5,1,13,at risk
9712,756658083,10,1,17350,4,5,1,14,at risk
9713,709247808,10,2,14205,4,5,3,34,loyal_customers
9714,713242383,11,2,7721,4,5,3,34,loyal_customers
9715,717135333,10,2,13204,4,5,3,34,loyal_customers
9716,716150358,10,3,14805,4,5,5,54,champions
9717,717457008,9,3,7991,3,5,5,53,potential_loyalists
9718,711822933,9,3,14187,3,5,5,53,potential_loyalists
9719,803968233,9,3,13377,3,5,5,53,potential_loyalists
9720,779037408,9,3,14637,3,5,5,53,potential_loyalists
9721,709007883,10,3,14540,4,5,5,54,champions
9722,714635883,9,2,14881,3,5,3,33,need_attention
9723,779914383,10,2,14719,4,5,3,34,loyal_customers
9724,712841883,9,2,7155,3,5,3,33,need_attention
9725,719582058,10,3,9102,4,5,5,54,champions
9726,708387933,11,2,14357,4,5,3,34,loyal_customers
9727,717251508,11,3,14127,4,5,5,54,champions
9728,710699283,11,1,14567,4,5,1,14,at risk
9729,709141908,9,1,16359,3,5,1,13,at risk
9730,720356133,9,1,14812,3,5,1,13,at risk
9731,717788958,11,2,16464,4,5,3,34,loyal_customers
9732,778563858,11,1,14512,4,5,1,14,at risk
9733,711096633,10,6,8600,4,5,5,54,champions
9734,716816583,9,1,14463,3,5,1,13,at risk
9735,719841708,8,3,15180,3,5,5,53,potential_loyalists
9736,708555633,9,1,15157,3,5,1,13,at risk
9737,714638883,9,3,14257,3,5,5,53,potential_loyalists
9738,809147283,10,1,15058,4,5,1,14,at risk
9739,708197358,11,3,7784,4,5,5,54,champions
9740,757247808,8,3,9495,3,5,5,53,potential_loyalists
9741,820922733,11,2,14160,4,5,3,34,loyal_customers
9742,807977808,9,3,13671,3,5,5,53,potential_loyalists
9743,712863183,9,3,13819,3,5,5,53,potential_loyalists
9744,778825908,11,3,14321,4,5,5,54,champions
9745,713379258,11,2,15925,4,5,3,34,loyal_customers
9746,710232483,9,2,16908,3,5,3,33,need_attention
9747,710170758,10,2,8314,4,5,3,34,loyal_customers
9748,803421108,10,2,14374,4,5,3,34,loyal_customers
9749,792152283,9,2,14378,3,5,3,33,need_attention
9750,717291333,10,2,15110,4,5,3,34,loyal_customers
9751,714928158,10,3,13434,4,5,5,54,champions
9752,780511683,9,3,7869,3,5,5,53,potential_loyalists
9753,772491333,11,2,14738,4,5,3,34,loyal_customers
9754,719847108,9,3,8124,3,5,5,53,potential_loyalists
9755,808045833,9,2,15860,3,5,3,33,need_attention
9756,708385533,9,3,9524,3,5,5,53,potential_loyalists
9757,770205708,9,0,15495,3,5,1,13,at risk
9758,719379858,10,3,8549,4,5,5,54,champions
9759,709657533,9,2,8260,3,5,3,33,need_attention
9760,798788958,9,2,14471,3,5,3,33,need_attention
9761,720011958,9,3,15763,3,5,5,53,potential_loyalists
9762,708982158,10,3,14802,4,5,5,54,champions
9763,710803983,9,1,14220,3,5,1,13,at risk
9764,719768658,9,1,14544,3,5,1,13,at risk
9765,711355908,9,3,12042,3,5,5,53,potential_loyalists
9766,813153108,9,3,14565,3,5,5,53,potential_loyalists
9767,712487883,11,3,9071,4,5,5,54,champions
9768,753220383,10,3,8302,4,5,5,54,champions
9769,708340758,9,3,8109,3,5,5,53,potential_loyalists
9770,720852108,9,1,16695,3,5,1,13,at risk
9771,716728233,9,1,14178,3,5,1,13,at risk
9772,711863433,9,1,15670,3,5,1,13,at risk
9773,779422458,10,3,16339,4,5,5,54,champions
9774,715573758,10,1,15226,4,5,1,14,at risk
9775,794530608,10,3,13264,4,5,5,54,champions
9776,718376583,9,2,5806,3,5,3,33,need_attention
9777,720827133,10,2,8132,4,5,3,34,loyal_customers
9778,767414808,9,3,15017,3,5,5,53,potential_loyalists
9779,718919433,9,3,14973,3,5,5,53,potential_loyalists
9780,708694983,10,1,14750,4,5,1,14,at risk
9781,719270358,10,2,15505,4,5,3,34,loyal_customers
9782,708948483,9,1,8444,3,5,1,13,at risk
9783,708462258,11,2,16563,4,5,3,34,loyal_customers
9784,716721483,10,2,8696,4,5,3,34,loyal_customers
9785,799011558,10,3,15740,4,5,5,54,champions
9786,710697408,11,3,15471,4,5,5,54,champions
9787,710527533,9,3,8586,3,5,5,53,potential_loyalists
9788,709996833,9,5,7528,3,5,5,53,potential_loyalists
9789,718531983,9,3,13810,3,5,5,53,potential_loyalists
9790,715554708,11,2,14949,4,5,3,34,loyal_customers
9791,718774533,9,1,15053,3,5,1,13,at risk
9792,712337208,9,2,13647,3,5,3,33,need_attention
9793,714022833,9,3,5977,3,5,5,53,potential_loyalists
9794,710026458,10,2,12575,4,5,3,34,loyal_customers
9795,710178558,9,6,9314,3,5,5,53,potential_loyalists
9796,768712383,9,6,8173,3,5,5,53,potential_loyalists
9797,711156858,8,3,9819,3,5,5,53,potential_loyalists
9798,719799033,11,2,14330,4,5,3,34,loyal_customers
9799,720788883,10,3,15886,4,5,5,54,champions
9800,710306358,11,2,7995,4,5,3,34,loyal_customers
9801,758617233,9,2,14781,3,5,3,33,need_attention
9802,720163458,10,3,14521,4,5,5,54,champions
9803,708482658,10,2,15594,4,5,3,34,loyal_customers
9804,826148883,9,1,14762,3,5,1,13,at risk
9805,779055033,10,2,8104,4,5,3,34,loyal_customers
9806,713118183,11,2,13117,4,5,3,34,loyal_customers
9807,714103083,9,1,14649,3,5,1,13,at risk
9808,714145233,10,3,5112,4,5,5,54,champions
9809,719547033,9,6,7957,3,5,5,53,potential_loyalists
9810,720899058,10,1,13604,4,5,1,14,at risk
9811,789432033,10,3,7844,4,5,5,54,champions
9812,717214158,9,3,15475,3,5,5,53,potential_loyalists
9813,715269483,11,3,15473,4,5,5,54,champions
9814,718805733,11,1,13937,4,5,1,14,at risk
9815,789780033,10,2,14202,4,5,3,34,loyal_customers
9816,716482533,11,2,14893,4,5,3,34,loyal_customers
9817,708319908,11,2,8667,4,5,3,34,loyal_customers
9818,711663858,9,3,15862,3,5,5,53,potential_loyalists
9819,716894658,10,2,16824,4,5,3,34,loyal_customers
9820,714082308,11,3,8056,4,5,5,54,champions
9821,708082083,9,3,15149,3,5,5,53,potential_loyalists
9822,714820158,9,1,10211,3,5,1,13,at risk
9823,713347608,9,2,9442,3,5,3,33,need_attention
9824,721395633,9,3,15063,3,5,5,53,potential_loyalists
9825,721438233,9,3,15580,3,5,5,53,potential_loyalists
9826,713987808,10,2,14970,4,5,3,34,loyal_customers
9827,721086483,9,3,13563,3,5,5,53,potential_loyalists
9828,709969758,9,3,13966,3,5,5,53,potential_loyalists
9829,801502008,11,2,14287,4,5,3,34,loyal_customers
9830,819051183,11,3,16207,4,5,5,54,champions
9831,710858658,11,2,15050,4,5,3,34,loyal_customers
9832,716002458,11,2,15691,4,5,3,34,loyal_customers
9833,718080558,9,3,8798,3,5,5,53,potential_loyalists
9834,788019483,11,3,14515,4,5,5,54,champions
9835,716151858,11,3,15372,4,5,5,54,champions
9836,717241233,9,3,14112,3,5,5,53,potential_loyalists
9837,713880633,10,3,8883,4,5,5,54,champions
9838,712374708,10,2,14049,4,5,3,34,loyal_customers
9839,721145433,10,2,16237,4,5,3,34,loyal_customers
9840,711398433,9,3,16736,3,5,5,53,potential_loyalists
9841,715601808,10,3,16692,4,5,5,54,champions
9842,717324183,11,3,14769,4,5,5,54,champions
9843,720557883,10,1,15240,4,5,1,14,at risk
9844,708759408,9,2,15124,3,5,3,33,need_attention
9845,719430483,9,2,14145,3,5,3,33,need_attention
9846,758753283,9,3,7341,3,5,5,53,potential_loyalists
9847,716933283,11,1,14738,4,5,1,14,at risk
9848,773172483,10,4,7463,4,5,5,54,champions
